Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Best Practice Rules,Clone Metric Rules,Code Style Rules,Cohesion Metric Rules,Complexity Metric Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Documentation Rules,Error Prone Rules,Inheritance Metric Rules,Multithreading Rules,Performance Rules,Security Rules,Size Metric Rules,isDefective
34,1,81,2,0,0,0,0,0,0,0,0,1,1,1,3,2,1,0,5,7,0.5,0.155556,7,3,1,1,0.155556,7,1,1,0,0,1,38,48,2,1,1,0,2,0,1,0,5,24,0,3,0,38,48,2,1,1,0,2,0,1,0,5,24,0,3,0,0,0,7,0,2,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0
31,1,109,2,0,0,0,0,0,0,0,0,0,5,4,22,8,3,4,12,15,0.666667,0.0422535,3,3,2,1,0.0422535,3,1,1,2,3,1,68,79,14,10,1,2,3,0,2,0,22,35,0,16,3,68,79,14,10,1,2,3,0,2,0,22,35,0,16,3,0,0,12,1,7,0,0,7,0,3,0,0,9,0,0,0,0,1,0,0,0
32,1,75,2,0,0,0,0,0,0,0,0,1,1,1,6,8,0,0,6,11,0,0,0,0,0,6,0,0,2,2,0,0,1,40,44,14,11,0,1,5,0,5,2,27,15,0,21,5,40,44,14,11,0,1,5,0,5,2,27,15,0,21,5,0,0,13,0,1,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0
102,5,134,6,0,0,0,0,0,0,0,0,1,1,1,9,5,1,0,5,6,0,0,0,0,0,2,0,0,4,8,0,0,1,26,33,24,8,0,0,1,0,1,0,66,18,7,47,9,26,33,24,8,0,0,1,0,1,0,66,18,7,47,9,0,0,11,0,3,0,0,3,0,0,0,0,5,0,0,1,0,0,0,5,0
78,5,119,6,0,0,0,0,0,0,0,0,4,2,2,6,5,0,0,0,4,0,0.0285714,1,0,0,5,0.0285714,1,0,0,0,0,0,34,42,0,0,0,0,4,0,4,0,4,13,0,4,0,34,42,0,0,0,0,4,0,4,0,4,13,0,4,0,0,0,12,0,2,0,0,1,1,0,0,0,11,1,0,0,0,0,0,0,0
332,5,404,6,0,0,0,0,0,0,0,0,1,3,3,8,2,1,2,1,5,0,0.166667,11,0,0,5,0.166667,11,0,0,0,0,0,55,73,6,0,6,0,4,0,4,0,4,20,0,4,0,55,73,6,0,6,0,4,0,4,0,4,20,0,4,0,0,0,10,0,3,0,0,2,0,0,0,1,9,0,0,0,0,0,0,1,0
406,5,439,6,0,0,0,0,0,0,0,0,1,3,3,7,2,1,1,2,5,0,0.0666667,2,0,0,1,0.0666667,2,1,1,0,0,1,28,34,3,2,1,1,3,0,0,0,13,9,0,8,0,28,34,3,2,1,1,3,0,0,0,13,9,0,8,0,0,0,9,0,4,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0
70,5,80,6,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,5,6,0,0,0,0,0,2,0,0,2,3,0,0,2,10,11,18,3,1,0,1,1,1,0,22,2,8,15,6,10,11,18,3,1,0,1,1,1,0,22,2,8,15,6,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,5,0
82,5,91,6,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,2,0,0,0,0,0,2,0,0,4,8,0,0,1,10,10,24,8,0,0,1,0,1,0,66,3,7,47,9,10,10,24,8,0,0,1,0,1,0,66,3,7,47,9,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,5,0
233,5,272,6,0,0,0,0,0,0,0,0,1,2,2,7,2,1,0,1,2,0,0,0,0,0,2,0,0,4,8,0,0,1,36,40,31,8,7,0,1,0,1,0,66,20,7,47,9,36,40,31,8,7,0,1,0,1,0,66,20,7,47,9,0,0,13,0,11,0,0,11,0,0,0,0,5,0,0,1,0,0,0,7,0
397,5,413,6,0,0,0,0,0,0,0,0,1,1,1,3,3,1,2,3,5,0,0,0,0,0,2,0,0,6,11,0,0,1,16,17,25,13,0,0,2,0,1,0,83,5,7,60,11,16,17,25,13,0,0,2,0,1,0,83,5,7,60,11,0,0,15,0,2,0,0,2,0,0,0,0,7,0,0,2,0,0,0,6,0
416,5,449,6,0,0,0,0,0,0,0,0,1,0,0,5,2,1,5,2,7,0,0,0,0,0,6,0,0,4,8,0,0,1,29,34,26,8,2,0,5,0,5,0,70,7,7,51,9,29,34,26,8,2,0,5,0,5,0,70,7,7,51,9,0,0,20,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,6,0
453,5,486,6,0,0,0,0,0,0,0,0,1,1,1,4,2,1,1,5,8,0,0,0,0,0,4,0,0,4,8,0,0,1,30,34,25,8,1,0,3,0,3,0,68,10,7,49,9,30,34,25,8,1,0,3,0,3,0,68,10,7,49,9,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,6,0
510,5,530,6,0,0,0,0,0,0,0,0,1,0,0,3,2,1,3,1,4,0,0,0,0,0,4,0,0,4,8,0,0,1,18,21,25,8,1,0,3,0,3,0,68,4,7,49,9,18,21,25,8,1,0,3,0,3,0,68,4,7,49,9,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,6,0
532,5,545,6,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,2,0,0,0,0,0,2,0,0,4,8,0,0,1,13,14,24,8,0,0,1,0,1,0,66,6,7,47,9,13,14,24,8,0,0,1,0,1,0,66,6,7,47,9,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,5,0
64,5,69,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,7,6,0,0,0,0,1,0,1,0,1,1,0,1,0,7,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
204,4,248,6,0,0,0,0,0,0,0,0,1,1,1,6,0,1,2,0,5,1,0.146341,6,6,5,0,0.146341,6,0,0,0,0,0,35,45,3,3,3,3,5,0,4,0,5,13,0,4,0,35,45,3,3,3,3,5,0,4,0,5,13,0,4,0,0,0,12,0,2,0,0,1,0,0,0,0,12,0,0,0,0,1,0,0,0
75,5,85,6,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,5,6,0,0,0,0,0,2,0,0,2,3,0,0,2,10,11,18,3,1,0,1,1,1,0,22,2,8,15,6,10,11,18,3,1,0,1,1,1,0,22,2,8,15,6,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,5,0
87,5,94,6,0,0,0,0,0,0,0,0,1,0,0,1,1,9,0,0,1,0,0,0,0,0,2,0,0,4,8,9,9,1,8,8,24,8,0,0,1,0,1,0,67,1,7,48,9,8,8,24,8,0,0,1,0,1,0,67,1,7,48,9,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,5,0
96,5,105,6,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,2,0,0,0,0,0,2,0,0,5,9,0,0,1,10,10,24,8,0,0,1,0,1,0,67,3,7,48,9,10,10,24,8,0,0,1,0,1,0,67,3,7,48,9,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,5,0
107,5,115,6,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,2,0,0,0,0,0,2,0,0,5,9,0,0,1,9,9,24,8,0,0,1,0,1,0,67,2,7,48,9,9,9,24,8,0,0,1,0,1,0,67,2,7,48,9,0,0,11,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,5,0
117,5,124,6,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,2,0,0,5,9,0,0,1,8,8,24,8,0,0,1,0,1,0,67,1,7,48,9,8,8,24,8,0,0,1,0,1,0,67,1,7,48,9,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,5,0
126,5,133,6,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,2,0,0,5,9,0,0,1,8,8,24,8,0,0,1,0,1,0,67,1,7,48,9,8,8,24,8,0,0,1,0,1,0,67,1,7,48,9,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,5,0
135,5,142,6,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,2,0,0,5,9,0,0,1,8,8,24,8,0,0,1,0,1,0,67,1,7,48,9,8,8,24,8,0,0,1,0,1,0,67,1,7,48,9,0,0,11,1,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,5,0
144,5,175,6,0,0,0,0,0,0,0,0,5,0,0,5,2,1,0,1,6,0,0,0,0,0,6,0,0,5,9,0,0,1,28,32,24,8,0,0,5,0,5,0,71,5,7,52,9,28,32,24,8,0,0,5,0,5,0,71,5,7,52,9,0,0,20,0,3,0,0,0,1,0,0,0,13,3,0,1,0,0,0,5,0
177,5,207,6,0,0,0,0,0,0,0,0,5,0,0,5,2,1,0,0,5,0,0,0,0,0,6,0,0,5,9,0,0,1,27,31,24,8,0,0,5,0,5,0,71,4,7,52,9,27,31,24,8,0,0,5,0,5,0,71,4,7,52,9,0,0,20,0,3,0,0,0,1,0,0,0,13,3,0,1,0,0,0,5,0
209,5,244,6,0,0,0,0,0,0,0,0,5,1,1,6,2,1,0,1,6,0,0,0,0,0,6,0,0,5,9,0,0,1,32,36,24,8,0,0,5,0,5,0,71,7,7,52,9,32,36,24,8,0,0,5,0,5,0,71,7,7,52,9,0,0,20,0,3,0,0,0,1,0,0,0,13,3,0,1,0,0,0,5,0
246,5,279,6,0,0,0,0,0,0,0,0,5,0,0,5,4,1,0,2,7,0,0,0,0,0,6,0,0,5,9,0,0,1,30,34,24,8,0,0,5,0,5,0,71,7,7,52,9,30,34,24,8,0,0,5,0,5,0,71,7,7,52,9,0,0,20,0,2,0,0,0,1,0,0,0,13,2,0,1,0,0,0,5,0
281,5,302,6,0,0,0,0,0,0,0,0,1,1,1,4,3,1,0,3,4,0,0.1,2,0,0,2,0.1,2,5,9,0,0,1,18,22,29,12,0,0,1,0,1,0,85,9,8,56,12,18,22,29,12,0,0,1,0,1,0,85,9,8,56,12,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,6,0
304,5,326,6,0,0,0,0,0,0,0,0,1,1,1,4,2,1,0,1,2,0,0,0,0,0,2,0,0,5,9,0,0,1,21,23,29,12,0,0,1,0,1,0,85,7,8,56,12,21,23,29,12,0,0,1,0,1,0,85,7,8,56,12,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,6,0
328,5,348,6,0,0,0,0,0,0,0,0,1,1,1,4,3,1,0,3,4,0,0.105263,2,0,0,2,0.105263,2,5,9,0,0,1,17,21,29,12,0,0,1,0,1,0,85,8,8,56,12,17,21,29,12,0,0,1,0,1,0,85,8,8,56,12,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,6,0
210,5,236,6,0.346154,1,2,1,0.37037,0.416667,10,10,2,1,1,3,2,1,0,0,2,0,0,0,0,0,2,0,0,3,4,0,0,1,25,27,30,11,0,0,2,0,1,0,49,4,7,36,16,25,27,30,11,0,0,2,0,1,0,49,4,7,36,16,0,1,24,2,1,1,11,1,1,0,0,1,7,0,1,0,0,0,0,5,0
238,5,313,6,0,0,0,0,0,0,0,0,1,4,4,14,2,1,0,1,2,0,0,0,0,0,2,0,0,4,8,0,0,1,71,76,24,8,0,0,1,0,1,0,66,31,7,47,9,71,76,24,8,0,0,1,0,1,0,66,31,7,47,9,0,1,15,3,3,1,0,2,0,3,0,2,5,0,2,1,0,0,0,6,0
127,5,164,6,0.886364,1,2,2,0.684211,0.774194,26,24,1,1,1,3,3,1,5,2,5,0,0,0,0,0,3,0,0,7,12,0,0,1,34,38,29,13,1,0,3,0,2,0,89,9,7,64,11,34,38,29,13,1,0,3,0,2,0,89,9,7,64,11,0,0,34,0,0,0,17,0,0,0,0,0,9,0,0,2,0,0,0,6,0
166,5,188,6,0.795918,1,1,1,0.565217,0.631579,13,12,1,1,1,2,3,1,2,2,4,0,0,0,0,0,2,0,0,6,11,0,0,1,21,23,26,13,1,0,2,0,1,0,83,5,7,60,11,21,23,26,13,1,0,2,0,1,0,83,5,7,60,11,0,0,26,0,0,0,11,0,0,0,0,0,7,0,0,2,0,0,0,6,0
237,5,253,6,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,2,4,0,0,0,0,0,3,0,0,4,8,0,0,1,15,17,25,8,1,0,2,0,2,0,67,4,7,48,9,15,17,25,8,1,0,2,0,2,0,67,4,7,48,9,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,6,0
255,5,288,6,0,0,0,0,0,0,0,0,1,1,1,4,2,1,1,2,4,0,0,0,0,0,3,0,0,4,8,0,0,1,31,34,25,8,1,0,2,0,2,0,67,16,7,48,9,31,34,25,8,1,0,2,0,2,0,67,16,7,48,9,0,0,14,1,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,6,0
609,5,641,6,0,0,0,0,0,0,0,0,1,1,1,4,2,1,5,1,5,0.5,0.147059,5,5,1,1,0.147059,5,6,11,0,0,1,29,33,26,13,1,0,4,0,1,0,85,7,7,60,11,29,33,26,13,1,0,4,0,1,0,85,7,7,60,11,0,0,19,0,1,0,0,1,0,0,0,0,11,0,0,2,0,0,0,6,0
296,13,318,14,1,3,9,3,1,1,23,22,2,2,2,4,2,0,0,1,3,0,0.0416667,1,0,0,3,0.0416667,1,0,0,0,0,0,23,23,0,0,0,0,2,0,2,0,2,5,0,2,0,23,23,0,0,0,0,2,0,2,0,2,5,0,2,0,0,0,25,1,0,0,17,0,1,0,0,0,7,0,1,0,0,0,0,0,0
557,13,581,14,0,0,0,0,0,0,0,0,2,2,2,4,5,0,0,5,7,0,0,0,0,0,3,0,0,0,0,0,0,0,26,25,0,0,0,0,2,0,2,0,2,8,0,2,0,26,25,0,0,0,0,2,0,2,0,2,8,0,2,0,0,0,8,1,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0
733,17,754,18,1,3,9,3,1,1,22,22,2,2,2,4,2,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,23,22,0,0,0,0,2,0,2,0,2,5,0,2,0,23,22,0,0,0,0,2,0,2,0,2,5,0,2,0,0,0,24,1,0,0,16,0,1,0,0,0,7,0,1,0,0,0,0,0,0
731,9,745,10,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,4,6,0,0,0,0,0,3,0,0,2,2,0,0,1,15,15,2,0,0,0,2,0,2,0,7,4,1,7,0,15,15,2,0,0,0,2,0,2,0,7,4,1,7,0,0,0,10,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,2,0
1161,13,1167,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,7,0,0,0,0,1,0,1,0,1,1,0,1,0,8,7,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
314,21,328,22,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,13,15,0,0,0,0,1,0,1,0,1,7,0,1,0,13,15,0,0,0,0,1,0,1,0,1,7,0,1,0,0,0,5,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
88,5,101,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,14,14,0,2,0,2,2,0,2,0,2,2,0,2,0,14,14,0,2,0,2,2,0,2,0,2,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
936,5,1035,6,0,0,0,0,0,0,0,0,2,1,1,28,3,0,0,2,16,0.0666667,0.0543478,5,5,1,14,0.0543478,5,0,0,0,0,0,87,100,0,5,0,5,14,0,14,7,14,28,0,14,7,87,100,0,5,0,5,14,0,14,7,14,28,0,14,7,0,0,33,1,7,0,0,7,1,0,0,0,31,0,1,0,0,0,0,1,0
77,5,93,6,0,0,0,0,0,0,0,0,1,2,2,3,3,1,0,3,4,0.5,0.190476,4,4,1,1,0.190476,4,0,0,0,0,0,17,17,0,0,0,0,1,0,1,0,1,4,0,1,0,17,17,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
99,5,118,6,0,0,0,0,0,0,0,0,1,2,2,4,4,1,0,4,5,0.5,0.166667,4,4,1,1,0.166667,4,0,0,0,0,0,20,20,0,0,0,0,1,0,1,0,1,5,0,1,0,20,20,0,0,0,0,1,0,1,0,1,5,0,1,0,0,0,5,1,1,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0
110,5,400,6,0,0,0,0,0,0,0,0,1,2,2,59,2,4,6,5,50,0.0232558,0.014652,4,4,1,42,0.014652,4,0,0,0,0,0,269,291,16,28,16,28,45,0,42,16,45,89,0,42,16,269,291,16,28,16,28,45,0,42,16,45,89,0,42,16,0,0,108,7,11,0,0,9,0,0,1,1,93,0,7,0,0,1,0,14,0
408,5,482,6,0,0,0,0,0,0,0,0,1,1,1,15,1,2,5,0,13,0.0833333,0.0597015,4,4,1,11,0.0597015,4,0,0,0,0,0,63,75,4,8,4,8,13,0,11,4,13,17,0,11,4,63,75,4,8,4,8,13,0,11,4,13,17,0,11,4,0,0,30,0,2,0,0,1,0,0,0,0,29,0,0,0,0,1,0,1,0
497,5,623,6,0,0,0,0,0,0,0,0,1,1,1,25,2,4,11,2,13,0.25,0.227273,25,23,3,9,0.227273,25,0,0,0,0,0,85,127,5,4,5,4,11,0,11,2,11,40,0,11,2,85,127,5,4,5,4,11,0,11,2,11,40,0,11,2,0,0,21,1,17,0,0,16,0,0,0,0,21,1,1,0,0,0,0,0,0
630,5,646,6,0.942857,1,2,1,0.764706,0.857143,13,12,1,2,2,3,3,1,0,3,4,0.5,0.2,4,4,1,1,0.2,4,0,0,0,0,0,16,17,0,0,0,0,1,0,1,0,1,4,0,1,0,16,17,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,16,0,1,0,11,1,0,0,0,0,5,0,0,0,0,0,0,0,0
92,5,391,6,0,0,0,0,0,0,0,0,1,4,3,39,7,4,13,28,51,0.133333,0.239216,61,53,2,13,0.239216,61,3,3,0,0,1,194,300,24,26,8,6,23,0,14,8,83,66,1,59,16,194,300,24,26,8,6,23,0,14,8,83,66,1,59,16,0,0,55,4,20,2,0,4,0,0,0,5,43,0,0,0,12,1,0,12,0
27,1,58,2,0.896104,1,5,1,0.71875,0.777778,23,21,0,3,3,7,7,1,2,6,8,0.333333,0.0344828,1,1,1,2,0.0344828,1,2,2,1,1,1,28,32,14,11,0,1,2,0,2,0,24,12,0,18,3,28,32,14,11,0,1,2,0,2,0,24,12,0,18,3,0,0,19,0,3,0,12,2,0,0,0,1,7,0,0,0,0,0,0,0,0
40,5,134,6,0,0,0,0,0,0,0,0,4,0,0,11,2,1,1,1,12,0.818182,0.325301,27,27,9,2,0.325301,27,2,2,0,0,1,56,95,15,23,0,6,11,0,10,0,61,10,1,46,8,56,95,15,23,0,6,11,0,10,0,61,10,1,46,8,0,0,12,1,1,0,0,0,1,0,0,0,5,1,1,0,0,0,0,6,0
136,5,182,6,0,0,0,0,0,0,0,0,5,0,0,5,1,1,0,0,5,0.666667,0.351351,13,12,4,2,0.351351,13,3,4,0,0,1,24,47,24,8,0,0,5,0,5,0,41,1,7,32,9,24,47,24,8,0,0,5,0,5,0,41,1,7,32,9,0,0,7,0,3,0,0,0,1,0,0,0,3,3,0,0,0,0,0,3,0
184,5,239,6,0,0,0,0,0,0,0,0,5,0,0,6,2,1,0,0,6,0.333333,0.347826,16,15,1,2,0.347826,16,4,8,0,0,1,30,56,63,37,0,1,6,0,2,0,127,3,20,105,20,30,56,63,37,0,1,6,0,2,0,127,3,20,105,20,0,0,16,0,2,0,0,0,1,0,0,0,3,2,0,1,0,0,0,11,0
54,5,84,6,0,0,0,0,0,0,0,0,1,1,1,3,3,1,1,4,6,0,0,0,0,0,3,0,0,2,2,0,0,1,26,31,9,2,2,0,2,0,2,0,18,9,2,18,0,26,31,9,2,2,0,2,0,2,0,18,9,2,18,0,0,0,9,0,2,0,0,0,0,0,0,2,7,0,0,0,0,0,0,2,0
216,5,245,6,0,0,0,0,0,0,0,0,1,3,1,4,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,29,30,1,0,1,0,1,1,0,0,1,15,1,0,0,29,30,1,0,1,0,1,1,0,0,1,15,1,0,0,0,0,9,3,11,9,0,0,0,0,0,2,5,0,2,0,0,1,0,4,0
85,5,96,6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.0833333,1,0,0,1,0.0833333,1,0,0,0,0,0,11,12,0,0,0,0,1,0,0,0,1,4,0,0,0,11,12,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,5,2,1,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0
98,5,110,6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.0833333,1,0,0,1,0.0833333,1,0,0,0,0,0,11,13,0,0,0,0,1,0,0,0,1,4,0,0,0,11,13,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,5,1,3,3,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0
36,1,69,2,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,6,10,0.2,0.16129,5,5,1,4,0.16129,5,1,1,0,0,1,26,34,1,0,1,0,4,1,4,0,5,6,1,5,0,26,34,1,0,1,0,4,1,4,0,5,6,1,5,0,0,2,16,3,1,1,0,1,1,0,0,2,11,0,2,0,0,0,0,4,0
34,1,68,2,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,6,10,0.2,0.16129,5,5,1,4,0.16129,5,1,1,0,0,1,26,35,1,0,1,0,4,1,4,0,5,6,1,5,0,26,35,1,0,1,0,4,1,4,0,5,6,1,5,0,0,2,16,3,1,1,0,1,1,0,0,2,11,0,2,0,0,0,0,4,0
37,1,74,2,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,6,10,0.4,0.242424,8,8,2,3,0.242424,8,1,1,0,0,1,25,38,1,0,1,0,4,1,4,0,5,5,1,5,0,25,38,1,0,1,0,4,1,4,0,5,5,1,5,0,0,0,14,3,1,1,0,0,1,0,0,3,9,0,0,0,0,0,0,4,0
39,1,88,2,0,0,0,0,0,0,0,0,2,1,1,6,0,14,42,0,5,0.166667,0.113636,5,5,1,5,0.113636,5,0,0,0,0,0,39,50,4,1,4,1,5,3,5,0,5,6,3,5,0,39,50,4,1,4,1,5,3,5,0,5,6,3,5,0,0,0,18,4,3,2,0,1,1,0,0,3,13,1,0,0,0,0,0,4,0
33,1,93,2,0.2625,1,2,1,0.278689,0.305556,17,11,3,1,1,6,4,0,0,6,11,0.5,0.314815,17,11,3,3,0.314815,17,1,1,0,0,1,37,61,2,0,2,0,5,2,5,0,6,7,2,6,0,37,61,2,0,2,0,5,2,5,0,6,7,2,6,0,0,0,24,3,1,1,12,0,1,0,0,3,7,0,0,0,0,0,0,4,0
35,1,67,2,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,6,10,0,0,0,0,0,5,0,0,1,1,0,0,1,25,33,1,0,1,0,4,1,4,0,5,5,1,5,0,25,33,1,0,1,0,4,1,4,0,5,5,1,5,0,0,0,16,3,1,1,0,0,1,0,0,3,11,0,0,0,0,0,0,4,0
33,1,61,2,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,5,8,0.5,0.285714,8,8,2,2,0.285714,8,1,1,0,0,1,20,29,1,0,1,0,3,1,3,0,5,4,1,5,0,20,29,1,0,1,0,3,1,3,0,5,4,1,5,0,0,0,9,2,1,0,0,0,0,0,0,2,5,0,1,0,0,0,0,4,0
33,1,69,2,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,6,10,0.4,0.242424,8,8,2,3,0.242424,8,1,1,0,0,1,25,37,1,0,1,0,4,1,4,0,6,5,1,6,0,25,37,1,0,1,0,4,1,4,0,6,5,1,6,0,0,0,14,3,1,1,0,0,1,0,0,3,9,0,0,0,0,0,0,4,0
33,1,67,2,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,6,10,0.4,0.242424,8,8,2,3,0.242424,8,1,1,0,0,1,25,35,1,0,1,0,4,1,4,0,5,5,1,5,0,25,35,1,0,1,0,4,1,4,0,5,5,1,5,0,0,0,14,3,1,1,0,0,1,0,0,3,9,0,0,0,0,0,0,4,0
28,1,61,2,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,6,10,0,0,0,0,0,5,0,0,1,1,0,0,1,26,34,1,0,1,0,4,1,4,0,5,6,1,5,0,26,34,1,0,1,0,4,1,4,0,5,6,1,5,0,0,2,16,3,1,1,0,1,1,0,0,2,11,0,2,0,0,0,0,4,0
33,1,69,2,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,6,10,0.4,0.235294,8,8,2,3,0.235294,8,1,1,0,0,1,26,37,2,0,1,0,4,1,4,0,5,6,1,5,0,26,37,2,0,1,0,4,1,4,0,5,6,1,5,0,0,0,14,3,2,1,0,1,1,0,0,3,9,0,0,0,0,0,0,4,0
29,1,73,2,0,0,0,0,0,0,0,0,4,0,0,6,5,0,0,7,13,0,0.0263158,1,0,0,7,0.0263158,1,1,1,0,0,1,37,45,1,0,1,0,6,1,6,0,11,7,1,11,0,37,45,1,0,1,0,6,1,6,0,11,7,1,11,0,0,2,20,4,1,2,0,1,1,0,0,2,15,0,2,0,0,0,0,4,0
33,1,69,2,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,6,10,0.4,0.242424,8,8,2,3,0.242424,8,1,1,0,0,1,25,37,1,0,1,0,4,1,4,0,6,5,1,6,0,25,37,1,0,1,0,4,1,4,0,6,5,1,6,0,0,0,14,3,1,1,0,0,1,0,0,3,9,0,0,0,0,0,0,4,0
33,1,68,2,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,6,10,0.4,0.242424,8,8,2,3,0.242424,8,1,1,0,0,1,25,36,1,0,1,0,4,1,4,0,5,5,1,5,0,25,36,1,0,1,0,4,1,4,0,5,5,1,5,0,0,0,14,3,1,1,0,0,1,0,0,3,9,0,0,0,0,0,0,4,0
34,1,70,2,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,6,10,0.4,0.242424,8,8,2,3,0.242424,8,1,1,0,0,1,25,37,1,0,1,0,4,1,4,0,5,5,1,5,0,25,37,1,0,1,0,4,1,4,0,5,5,1,5,0,0,2,14,3,0,1,0,0,1,0,0,2,9,0,2,0,0,0,0,4,0
130,5,189,6,0,0,0,0,0,0,0,0,4,0,0,8,0,1,1,0,8,0.444444,0.235294,12,12,4,5,0.235294,12,0,0,0,0,0,39,60,4,0,4,0,8,0,8,0,8,8,0,8,0,39,60,4,0,4,0,8,0,8,0,8,8,0,8,0,0,0,12,1,12,4,0,4,1,0,0,0,11,0,1,0,0,4,0,0,0
